2	0.09644568011386628	0.09695358320426355
3	0.034047564923231556	0.043293715716876735
4	0.015202863267038656	0.017064439580500156
5	0.007599289273605759	0.008514123008144
6	0.004501644994055063	0.0035837879269918255
7	0.003109982195322715	0.0014193549614771833
8	0.002410240026731555	6.327078539583046E-4
9	0.002095556515276	2.480681138613999E-4
10	0.0018183792600852487	1.0644851339786812E-4
11	0.0017980216979535195	4.4302080840020994E-5
12	0.002032782673856722	1.8627423065899062E-5
13	0.00229636915954724	7.74443157878548E-6
14	0.002910033730285517	3.1800221866357108E-6
15	0.0036706970000837725	1.2391114455560456E-6
16	0.005729597610694606	5.593848743745492E-7
17	0.008093058720480183	2.1127949296391715E-7
18	0.0124327368937312	9.705767268235783E-8
19	0.023610152715307135	3.946056194324688E-8
20	0.04077170485653051	1.3293340189456784E-8
21	0.06969988579278816	6.4290946538736624E-9
22	0.12946858344155057	2.3632728113924892E-9
23	0.2773284498588973	1.096492127737949E-9
24	0.5962462383906373	3.429714192693953E-10
25	1.222951089269637	2.382977371633653E-10
26	2.6567934392551953	2.2335373175653796E-10
27	6.450567351069363	3.031207189987385E-11
28	17.358084446849574	7.72748068371794E-12
29	40.10028216695574	3.5466419251702427E-12
30	94.57069610150947	2.7136600606228675E-12
31	263.49621172832883	4.599422412629751E-13
32	687.8059680151786	6.101104165967544E-13
33	1981.5584468137326	7.421565694096918E-14
34	5874.555591832849	7.360251308736645E-14
35	19064.38810487554	3.010813322681269E-14
36	63108.12368252448	5.000681194713774E-15
37	189208.8714763458	5.3129630407977455E-15
38	711441.971392622	1.6369906892142906E-14
39	1806117.6123502282	2.4785574396500697E-16
40	6160685.703366194	1.1791827131908728E-15
41	2.4728339189816795E7	8.336544279241414E-17
42	8.552325205411974E7	1.8426977916795547E-17
43	3.3238086826836234E8	4.5374041666526415E-18
44	1.0119892972691631E9	8.127454153548524E-18
45	4.514578487303114E9	1.1181187929878907E-18
46	2.065659535538561E10	3.081301096829317E-19
47	6.445223068867475E10	8.214555206410728E-20
48	2.3603292466896548E11	3.234606424058571E-20
49	1.435160300234248E12	1.7784855342333428E-20
50	4.588703245653962E12	4.310843305682185E-20
